Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Rolling Resistance Machine,Rolling Resistance,17,Checking seal conditions,9.7,30,1M,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolling Resistance Machine,Rolling Resistance,18,Checking roller belt wear condition,9.8,60,1M,26,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
Rolling Resistance Machine,Rolling Resistance,19,Cleaning filter of the motor,9.9,60,1E,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
Rolling Resistance Machine,Rolling Resistance,20,Checking drives,10.0,60,1E,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scherography 2,Contactor and relay,1,Checking mechanical movement of control relay and cleaning,3.1,60,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Contactor and relay,2,Rewiring and connecting wires,3.2,60,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Main Panel,3,Cleanning the Panel using blower,4.1,30,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Main Panel,4,"checking all panel componenets (power & Control) for example ( C.B, Contactors, ..)",4.2,60,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Main Panel,5,Checking cables conditon from and to the panel and camera cables aslo,4.3,20,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Main Panel,6,Testing C.B correct operation and condition,4.4,10,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,PLC Panel,7,Reconnection and checking all PLC modules,5.1,10,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,PLC Panel,8,Cleanning all PLC modules and components,5.2,10,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Air condition Unit,9,Checking Air cond. Unit operation and Temp.,6.1,10,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Selector SW,10,Checking the wiring of selector Sw and replace defected,12.1,10,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Selector SW,11,rewiring all weak wires of selector SW,12.3,20,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Motors and Drives,12,checking and testing motors and drives in all directions,13.1,60,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Motors and Drives,13,Testing all proximities and sensors of movment Axis,11.2,30,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography 2,Motors and Drives,14,setting tires measurment sensors,11.3,60,1E,15,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,
Scherography,Contactor and relay,1,Checking mechanical movement of control relay and cleaning,3.1,60,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Contactor and relay,2,Rewiring and connecting wires,3.2,60,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Main Panel,3,Cleanning the Panel using blower,4.1,30,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Main Panel,4,"checking all panel componenets (power & Control) for example ( C.B, Contactors, ..)",4.2,60,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Main Panel,5,Checking cables conditon from and to the panel and camera cables aslo,4.3,20,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Main Panel,6,Testing C.B correct operation and condition,4.4,10,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,PLC Panel,7,Reconnection and checking all PLC modules,5.1,10,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,PLC Panel,8,Cleanning all PLC modules and components,5.2,10,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Air condition Unit,9,Checking Air cond. Unit operation and Temp.,6.1,10,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Selector SW,10,Checking the wiring of selector Sw and replace defected,12.0,10,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Selector SW,11,rewiring all weak wires of selector SW,12.0,20,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Motors and Drives,12,checking and testing motors and drives in all directions,13.0,60,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Motors and Drives,13,Testing all proximities and sensors of movment Axis,11.2,30,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Scherography,Motors and Drives,14,setting tires measurment sensors,11.3,60,1E,15,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,
Test tire M/C 3,الكونتاكتور & الريلاي,1,التأكد من الحركة الميكانيكية لريلاي التحكم و تنظيفه بسبراى و تغييره اذا لزم الأمر,3.1,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,الكونتاكتور & الريلاي,2,اعادة تربيط و تثبيت أطراف التوصيل,3.2,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,البانل الرئيسية,3,تنظيف البانل من الداخل باستخدام بلاور,4.1,30,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,البانل الرئيسية,4,التأكد من سلامة التوصيل لجميع مكونات القوى أو التحكم ( قاطع الدائرة – الريلاي – الروزيتة – الكونتاكتور ),4.2,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,البانل الرئيسية,5,التأكد من سلامة الكابلات من و الى البانل,4.3,20,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,البانل الرئيسية,6,التأكد من سلامة قاطع الدائرة,4.4,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,بانل ال PLC,7,توصيل و تثبيت المكونات الداخلية لل PLC,5.1,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,بانل ال PLC,8,تنظيف المكونات الداخلية لل PLC من الأتربة باستخدام سبراى مناسب,5.2,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,وحدة تكييف الهواء,9,التأكد من أن وحدة التكييف تعمل بحالة جيدة,6.1,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,السيليكتور سويتش,10,التأكد من سلامة التوصيل الخاص بالسيليكتور سويتش و تغيير التالف منه,12.1,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,السيليكتور سويتش,11,اعادة تثبيت الأسلاك الغير مثبتة جيدا,12.3,20,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,الروود وييل Road wheel,12,التأكد من سلامة الموتور و من سلامة فرش الشربون,16.0,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,محسات السفتى,13,التأكد من سلامة جميع محسات السفتى Safety Sensors,17.0,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,الليمت سويتش & المحسات,14,ضبط الليمت سويتش و المحسات,11.1,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,الليمت سويتش & المحسات,15,ضبط سويتش الطوارىء,11.2,30,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 3,الليمت سويتش & المحسات,16,تنظيف و ضبط المحسات,11.3,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,الكونتاكتور & الريلاي,1,التأكد من الحركة الميكانيكية لريلاي التحكم و تنظيفه بسبراى و تغييره اذا لزم الأمر,3.1,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,الكونتاكتور & الريلاي,2,اعادة تربيط و تثبيت أطراف التوصيل,3.2,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,البانل الرئيسية,3,تنظيف البانل من الداخل باستخدام بلاور,4.1,30,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,البانل الرئيسية,4,التأكد من سلامة التوصيل لجميع مكونات القوى أو التحكم ( قاطع الدائرة – الريلاي – الروزيتة – الكونتاكتور ),4.2,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,البانل الرئيسية,5,التأكد من سلامة الكابلات من و الى البانل,4.3,20,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,البانل الرئيسية,6,التأكد من سلامة قاطع الدائرة,4.4,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,بانل ال PLC,7,توصيل و تثبيت المكونات الداخلية لل PLC,5.1,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,بانل ال PLC,8,تنظيف المكونات الداخلية لل PLC من الأتربة باستخدام سبراى مناسب,5.2,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,وحدة تكييف الهواء,9,التأكد من أن وحدة التكييف تعمل بحالة جيدة,6.1,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,السيليكتور سويتش,10,التأكد من سلامة التوصيل الخاص بالسيليكتور سويتش و تغيير التالف منه,12.1,10,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,السيليكتور سويتش,11,اعادة تثبيت الأسلاك الغير مثبتة جيدا,12.3,20,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,الروود وييل Road wheel,12,التأكد من سلامة الموتور و من سلامة فرش الشربون,16.0,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,محسات السفتى,13,التأكد من سلامة جميع محسات السفتى Safety Sensors,17.0,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,الليمت سويتش & المحسات,14,ضبط الليمت سويتش و المحسات,11.1,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,الليمت سويتش & المحسات,15,ضبط سويتش الطوارىء,11.2,30,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
Test tire M/C 4,الليمت سويتش & المحسات,16,تنظيف و ضبط المحسات,11.3,60,1E,13,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,
T1 Trimming machine,الكونتاكتور & الريلاي,1,التأكد من الحركة الميكانيكية لريلاي التحكم و تنظيفه بسبراى و تغييره اذا لزم الأمر,3.1,60,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,الكونتاكتور & الريلاي,2,اعادة تربيط و تثبيت أطراف التوصيل,3.2,60,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,البانل الرئيسية,3,تنظيف البانل من الداخل باستخدام بلاور,4.1,30,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,البانل الرئيسية,4,التأكد من سلامة التوصيل لجميع مكونات القوى أو التحكم ( قاطع الدائرة – الريلاي – الروزيتة – الكونتاكتور ),4.2,60,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,البانل الرئيسية,5,التأكد من سلامة الكابلات من و الى البانل,4.3,20,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,البانل الرئيسية,6,التأكد من سلامة قاطع الدائرة,4.4,10,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,PLC بانل ال,7,PLC توصيل و تثبيت المكونات الداخلية لل,5.1,10,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,PLC بانل ال,8,تنظيف المكونات الداخلية لل PLC من الأتربة باستخدام سبراى مناسب,5.2,10,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,AC مواتير ال,9,AC التاكد من سلامة مواتير ال,13.1,90,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,AC مواتير ال,10,التأكد من سلامة الدرايف,13.2,20,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,السيليكتور سويتش,11,التأكد من سلامة التوصيل الخاص بالسيليكتور سويتش و تغيير التالف منه,12.1,10,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,السيليكتور سويتش,12,اعادة تثبيت الأسلاك الغير مثبتة جيدا,12.3,20,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,الليمت سويتش & المحسات,13,ضبط الليمت سويتش و المحسات,11.1,60,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,الليمت سويتش & المحسات,14,ضبط سويتش الطوارىء,11.2,30,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T1 Trimming machine,الليمت سويتش & المحسات,15,تنظيف و ضبط المحسات,11.3,60,1E,12,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,
T2 Trimming machine,الكونتاكتور & الريلاي,1,التأكد من الحركة الميكانيكية لريلاي التحكم و تنظيفه بسبراى و تغييره اذا لزم الأمر,3.1,60,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,الكونتاكتور & الريلاي,2,اعادة تربيط و تثبيت أطراف التوصيل,3.2,60,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,البانل الرئيسية,3,تنظيف البانل من الداخل باستخدام بلاور,4.1,30,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,البانل الرئيسية,4,التأكد من سلامة التوصيل لجميع مكونات القوى أو التحكم ( قاطع الدائرة – الريلاي – الروزيتة – الكونتاكتور ),4.2,60,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,البانل الرئيسية,5,التأكد من سلامة الكابلات من و الى البانل,4.3,20,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,البانل الرئيسية,6,التأكد من سلامة قاطع الدائرة,4.4,10,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,PLC بانل ال,7,PLC توصيل و تثبيت المكونات الداخلية لل,5.1,10,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,PLC بانل ال,8,تنظيف المكونات الداخلية لل PLC من الأتربة باستخدام سبراى مناسب,5.2,10,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,AC مواتير ال,9,AC التاكد من سلامة مواتير ال,13.1,90,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,AC مواتير ال,10,التأكد من سلامة الدرايف,13.2,20,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,السيليكتور سويتش,11,التأكد من سلامة التوصيل الخاص بالسيليكتور سويتش و تغيير التالف منه,12.1,10,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,السيليكتور سويتش,12,اعادة تثبيت الأسلاك الغير مثبتة جيدا,12.3,20,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,الليمت سويتش & المحسات,13,ضبط الليمت سويتش و المحسات,11.1,60,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,الليمت سويتش & المحسات,14,ضبط سويتش الطوارىء,11.2,30,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
T2 Trimming machine,الليمت سويتش & المحسات,15,تنظيف و ضبط المحسات,11.3,60,1E,12,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,
Unbalance Machine,,1,"Check the function of relays,fuses&power contacors.",Un18,90,1,52,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unbalance Machine,,2,Check the grease of cardan drive shafts.,Un19,30,1,52,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unbalance Machine,,3,Check &grease bearing of motor,Un20,60,1,16,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
Unbalance Machine,,4,Check pressure container sealing.,Un21,90,1,8,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,
Unbalance Machine,,5,clean cooling air paths.,Un22,60,1,8,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,
Unbalance Machine,,6,check the shaft sealing ring,Un23,60,1,8,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,
Unbalance Machine,,7,Check &replace motor ball bearing,Un24,45,1,16,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
Uniformity,Uniformity,1,Checking the Mech. Movement of the relay and replacement if needed.,3.1,60,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,2,Checking and reconnecting wires,3.2,60,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,3,Cleaning the Panel with blower,4.1,30,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,4,"Checking all Panel components ( control and Power ) [ C.B, Contactors, ..]",4.2,60,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,5,Checking cables condition from and to the panel,4.3,20,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,6,Connecting and fixing PLC modules,4.4,10,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,7,Cleaning PLC modules using spray,5.1,10,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,8,Checking working of Air condition,5.2,10,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,9,Testing all selectors Movements,6.1,10,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,10,Rewiring the selector and replacement for defected,12.1,10,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,11,Testing the probes positions,12.3,20,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,12,Measuring Chuck width,14.0,90,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,13,Testing motor and brushes,15.0,90,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,14,Testing all safety sensors,16.0,60,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,15,Fixing LS arms,17.0,60,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,16,setting for safety relays,11.1,60,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Uniformity,Uniformity,17,setting and cleaning sensors,11.2,30,1E,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
Visual Machine V1,الكونتاكتور & الريلاي,1,التأكد من الحركة الميكانيكية لريلاي التحكم و تنظيفه بسبراى و تغييره اذا لزم الأمر,3.1,60,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,الكونتاكتور & الريلاي,2,اعادة تربيط و تثبيت أطراف التوصيل,3.2,60,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,البانل الرئيسية,3,تنظيف البانل من الداخل باستخدام بلاور,4.1,30,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,البانل الرئيسية,4,التأكد من سلامة التوصيل لجميع مكونات القوى أو التحكم ( قاطع الدائرة – الريلاي – الروزيتة – الكونتاكتور ),4.2,60,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,البانل الرئيسية,5,التأكد من سلامة الكابلات من و الى البانل,4.3,20,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,البانل الرئيسية,6,التأكد من سلامة قاطع الدائرة,4.4,10,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,PLC بانل ال,7,PLC توصيل و تثبيت المكونات الداخلية لل,5.1,10,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
Visual Machine V1,PLC بانل ال,8,تنظيف المكونات الداخلية لل PLC من الأتربة باستخدام سبراى مناسب,5.2,10,1E,10,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,,,x,,,,,,,,
